Sumber Air,No. Permohonan,Nama Lokasi,Lokasi Contoh Uji,Titik Koordinat,Parameter,Satuan,Tahun,Bulan,Konsentrasi,Baku Mutu,Metode Uji
Air Sungai,67,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",pH,,2021,Agustus,6.51,9-Jun,SNI 6989.11 : 2019
Air Sungai,67,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",klorida,mg/L,2021,Agustus,21.2,800,SNI 6989.19-2009
Air Sungai,67,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",COD,mg/L,2021,Agustus,12.3,25,SNI 6989.2-2019
Air Sungai,67,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",BOD,mg/L,2021,Agustus,0.9,3,SNI 6989.72 :2009
Air Sungai,67,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",DO,mg/L,2021,Agustus,6.5,4,APHA 4500-O G. 2017
Air Sungai,67,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Cu Terlarut,mg/L,2021,Agustus,0.018,0.02,SNI 6989.6: 2009
Air Sungai,67,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Zn Terlarut,mg/L,2021,Agustus,0.015,Tidak dipersyaratkan,SNI-06-6989.84:2019
Air Sungai,67,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Klorin total,mg/L,2021,Agustus,0.1,0.03,Merck Colorimetric DPD
Air Sungai,67,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Fosfat,mg/L,2021,Agustus,0.54,Tidak dipersyaratkan,SNI 6989-31:2021
Air Sungai,67,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Nitrat,mg/L,2021,Agustus,9.6,10,APHA 4500-NO3-B 2019
Air Sungai,78,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Residu Tersuspensi (TSS),mg/L,2021,September,64,75,SNI  6989.3 - 2019
Air Sungai,78,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Suhu,?C,2021,September,28.2,suhu udara ? 3?C,SNI 06 - 6989.23 - 2005
Air Sungai,78,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Warna,TCU,2021,September,75,50,SNI 6989.80:2011
Air Sungai,78,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Fluorida,mg/L,2021,September,0.37,1.5,SNI 06-6989.29-2005
Air Sungai,78,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Nitrit ,mg/L,2021,September,0.109,Tidak dipersyaratkan,SNI-06-6989-9-2004
Air Sungai,78,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",pH,,2021,September,6.53,9-Jun,SNI 6989.11 : 2019
Air Sungai,78,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",klorida,mg/L,2021,September,19,800,SNI 6989.19-2009
Air Sungai,78,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",COD,mg/L,2021,September,14.2,25,SNI 6989.2-2019
Air Sungai,78,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",BOD,mg/L,2021,September,0.8,3,SNI 6989.72 :2009
Air Sungai,78,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",DO,mg/L,2021,September,6.2,4,APHA 4500-O G. 2017
Air Sungai,78,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Cu Terlarut,mg/L,2021,September,0.018,0.02,SNI 6989.6: 2009
Air Sungai,78,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Zn Terlarut,mg/L,2021,September,0.015,Tidak dipersyaratkan,SNI-06-6989.84:2019
Air Sungai,78,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Klorin total,mg/L,2021,September,0.08,0.03,Merck Colorimetric DPD
Air Sungai,78,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Fosfat,mg/L,2021,September,0.38,Tidak dipersyaratkan,SNI 6989-31:2021
Air Sungai,78,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Nitrat,mg/L,2021,September,9.1,10,APHA 4500-NO3-B 2019
Air Sungai,97,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Residu Tersuspensi (TSS),mg/L,2021,Oktober,7.4,75,SNI  6989.3 - 2019
Air Sungai,97,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Suhu,?C,2021,Oktober,27.3,suhu udara ? 3?C,SNI 06 - 6989.23 - 2005
Air Sungai,97,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Warna,TCU,2021,Oktober,149.9,50,SNI 6989.80:2011
Air Sungai,97,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Fluorida,mg/L,2021,Oktober,0.28,1.5,SNI 06-6989.29-2005
Air Sungai,97,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Nitrit ,mg/L,2021,Oktober,0.162,Tidak dipersyaratkan,SNI-06-6989-9-2004
Air Sungai,97,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",pH,,2021,Oktober,6.6,9-Jun,SNI 6989.11 : 2019
Air Sungai,97,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",klorida,mg/L,2021,Oktober,19.9,800,SNI 6989.19-2009
Air Sungai,97,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",COD,mg/L,2021,Oktober,10.2,25,SNI 6989.2-2019
Air Sungai,97,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",BOD,mg/L,2021,Oktober,2.2,3,SNI 6989.72 :2009
Air Sungai,97,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",DO,mg/L,2021,Oktober,6.5,4,APHA 4500-O G. 2017
Air Sungai,97,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Cu Terlarut,mg/L,2021,Oktober,0.018,0.02,SNI 6989.6: 2009
Air Sungai,97,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Zn Terlarut,mg/L,2021,Oktober,0.015,Tidak dipersyaratkan,SNI-06-6989.84:2019
Air Sungai,97,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Klorin total,mg/L,2021,Oktober,0.08,0.03,Merck Colorimetric DPD
Air Sungai,97,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Fosfat,mg/L,2021,Oktober,0.54,Tidak dipersyaratkan,SNI 6989-31:2021
Air Sungai,97,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Nitrat,mg/L,2021,Oktober,8.2,10,APHA 4500-NO3-B 2019
Air Sungai,97,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Sianida,mg/L,2021,Oktober,0.019,"0,02",Cyanide tes_Spectroquant
Air Sungai,120,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Residu Terlarut (TDS),mg/L,2021,November,114,1000,TDS portablemeter
Air Sungai,120,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Residu Tersuspensi (TSS),mg/L,2021,November,10.6,75,SNI  6989.3 - 2019
Air Sungai,120,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Suhu,?C,2021,November,26.3,suhu udara ? 3?C,SNI 06 - 6989.23 - 2005
Air Sungai,120,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",DHL,?mhos/cm,2021,November,228,Tidak dipersyaratkan,SNI 6989.1:2019
Air Sungai,120,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Warna,TCU,2021,November,61.26,50,SNI 6989.80:2011
Air Sungai,120,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Fluorida,mg/L,2021,November,0.14,1.5,SNI 06-6989.29-2005
Air Sungai,120,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Nitrit ,mg/L,2021,November,0.045,Tidak dipersyaratkan,SNI-06-6989-9-2004
Air Sungai,120,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",pH,,2021,November,6.11,9-Jun,SNI 6989.11 : 2019
Air Sungai,120,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",klorida,mg/L,2021,November,9.5,800,SNI 6989.19-2009
Air Sungai,120,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",COD,mg/L,2021,November,7.1,25,SNI 6989.2-2019
Air Sungai,120,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",BOD,mg/L,2021,November,3.6,3,SNI 6989.72 :2009
Air Sungai,120,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",DO,mg/L,2021,November,7,4,APHA 4500-O G. 2017
Air Sungai,120,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Cu Terlarut,mg/L,2021,November,0.018,0.02,SNI 6989.6: 2009
Air Sungai,120,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Zn Terlarut,mg/L,2021,November,0.1297,Tidak dipersyaratkan,SNI-06-6989.84:2019
Air Sungai,120,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Klorin total,mg/L,2021,November,0.08,0.03,Merck Colorimetric DPD
Air Sungai,120,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Fosfat,mg/L,2021,November,0.37,Tidak dipersyaratkan,SNI 6989-31:2021
Air Sungai,120,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Nitrat,mg/L,2021,November,5.2,10,APHA 4500-NO3-B 2019
Air Sungai,120,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Sianida,mg/L,2021,November,0.002,"0,02",Cyanide tes_Spectroquant
Air Sungai,171,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Residu Terlarut (TDS),mg/L,2021,Desember,154,1000,TDS portablemeter
Air Sungai,171,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Residu Tersuspensi (TSS),mg/L,2021,Desember,15.2,75,SNI  6989.3 - 2019
Air Sungai,171,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Suhu,?C,2021,Desember,28.2,suhu udara ? 3?C,SNI 06 - 6989.23 - 2005
Air Sungai,171,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",DHL,?mhos/cm,2021,Desember,301,Tidak dipersyaratkan,SNI 6989.1:2019
Air Sungai,171,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Warna,TCU,2021,Desember,141.5,50,SNI 6989.80:2011
Air Sungai,171,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Fluorida,mg/L,2021,Desember,0.33,1.5,SNI 06-6989.29-2005
Air Sungai,171,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Nitrit ,mg/L,2021,Desember,0.088,Tidak dipersyaratkan,SNI-06-6989-9-2004
Air Sungai,171,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",pH,,2021,Desember,6.42,9-Jun,SNI 6989.11 : 2019
Air Sungai,171,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",klorida,mg/L,2021,Desember,15,800,SNI 6989.19-2009
Air Sungai,171,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",COD,mg/L,2021,Desember,16.4,25,SNI 6989.2-2019
Air Sungai,171,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",BOD,mg/L,2021,Desember,1.5,3,SNI 6989.72 :2009
Air Sungai,171,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",DO,mg/L,2021,Desember,8.63,4,APHA 4500-O G. 2017
Air Sungai,171,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Cu Terlarut,mg/L,2021,Desember,0.018,0.02,SNI 6989.6: 2009
Air Sungai,171,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Zn Terlarut,mg/L,2021,Desember,0.13,Tidak dipersyaratkan,SNI-06-6989.84:2019
Air Sungai,171,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Klorin total,mg/L,2021,Desember,0.08,0.03,Merck Colorimetric DPD
Air Sungai,171,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Fosfat,mg/L,2021,Desember,0.48,Tidak dipersyaratkan,SNI 6989-31:2021
Air Sungai,171,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Nitrat,mg/L,2021,Desember,6.7,10,APHA 4500-NO3-B 2019
Air Sungai,171,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Sianida,mg/L,2021,Desember,0.001,"0,02",Cyanide tes_Spectroquant
Air Sungai,262,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Residu Terlarut (TDS),mg/L,2022,Januari,144,1000,TDS portablemeter
Air Sungai,262,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Residu Tersuspensi (TSS),mg/L,2022,Januari,38.6,75,SNI  6989.3 - 2019
Air Sungai,262,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Suhu,?C,2022,Januari,27.3,suhu udara ? 3?C,SNI 06 - 6989.23 - 2005
Air Sungai,262,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",DHL,?mhos/cm,2022,Januari,287,Tidak dipersyaratkan,SNI 6989.1:2019
Air Sungai,262,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Warna,TCU,2022,Januari,61.3,50,SNI 6989.80:2011
Air Sungai,262,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Fluorida,mg/L,2022,Januari,0.13,1.5,SNI 06-6989.29-2005
Air Sungai,262,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",pH,,2022,Januari,6.26,9-Jun,SNI 6989.11 : 2019
Air Sungai,262,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Sulfat,mg/L,2022,Januari,25.6,400,SNI 6989.20:2019
Air Sungai,262,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",klorida,mg/L,2022,Januari,14.1,800,SNI 6989.19-2009
Air Sungai,262,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",COD,mg/L,2022,Januari,13.9,25,SNI 6989.2-2019
Air Sungai,262,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",BOD,mg/L,2022,Januari,2.8,3,SNI 6989.72 :2009
Air Sungai,262,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",DO,mg/L,2022,Januari,8.5,4,APHA 4500-O G. 2017
Air Sungai,262,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Cu Terlarut,mg/L,2022,Januari,0.018,0.02,SNI 6989.6: 2009
Air Sungai,262,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Zn Terlarut,mg/L,2022,Januari,0.015,Tidak dipersyaratkan,SNI-06-6989.84:2019
Air Sungai,262,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Klorin total,mg/L,2022,Januari,0.08,0.03,Merck Colorimetric DPD
Air Sungai,262,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Fosfat,mg/L,2022,Januari,0.55,Tidak dipersyaratkan,SNI 6989-31:2021
Air Sungai,262,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Nitrat Sebagai N,mg/L,2022,Januari,1.1,20,APHA 4500-NO3-B 2019
Air Sungai,262,Sungai Code Petinggen,"Jl. Sendowo G No.93, Senolowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","-7.772427,110.369169",Nitrit sebagai N,mg/L,2022,Januari,0.025,3,SNI 06-6989.9-2004
